id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
-mXobpJ3z3X6nMriCklbog,Robin,680,"2009-06-12 00:00:00",93,50,84,61,3.99,56,5,7,10,0,30,67,76,76,33,13
-n6CEVIjikwvsIA675Pjlg,Lara,33,"2012-10-26 00:00:00",8,1,0,1,4.2,0,0,0,0,0,1,2,0,0,0,0
-NbeVN5tnwdyYAvdNkKMjw,Dominic,1015,"2012-04-25 00:00:00",862,1103,1224,150,3.73,294,31,15,2,2,282,426,587,587,111,61
-ne-7caCLAk2j3kD7tzBGw,Kev,313,"2009-03-13 00:00:00",104,99,107,6,2.78,2,2,1,0,0,10,10,10,10,1,0
-Ng6kNjzZee-hT-RZYg_Eg,L,139,"2010-12-28 00:00:00",22,15,1,4,2.85,1,2,0,1,0,4,5,0,0,0,2
-nkf1EI9VjW6MucS1b7VdA,Kristine,205,"2011-01-19 00:00:00",115,102,103,23,3.94,23,2,9,3,0,23,34,36,36,11,11
-nNppKRF0GBbgzwIXe_7ig,K,131,"2013-01-16 00:00:00",29,14,13,0,3.79,0,1,0,0,0,1,3,0,0,0,0
-nRX-ozd8JFJRrJCp4hLuw,Kathryn,226,"2012-12-22 00:00:00",0,0,0,4,3.88,0,0,0,0,0,1,1,0,0,0,1
-NSZf2qo1GOe52ZgXEfWwg,Sara,118,"2012-10-27 00:00:00",2,0,0,1,3.9,0,0,0,0,0,1,0,0,0,0,0
-O7HeGnQwBtpIq6aLPWqtA,Eddie,39,"2010-12-18 00:00:00",11,3,2,0,3.41,0,0,0,0,0,1,1,0,0,0,0
-OdDuxIDxJq0KO8zDd2zZw,Alex,55,"2012-03-04 00:00:00",19,14,5,0,3.61,0,0,0,0,0,2,0,0,0,1,0
-ONOZkDHelIi0RGZm-yNkg,Igor,110,"2013-05-01 00:00:00",0,0,0,1,3.46,0,1,0,0,0,0,2,0,0,0,0
-ouzfV5nm0Fmv3JRLXegmQ,Jamie,75,"2012-05-21 00:00:00",2,2,1,3,2.91,0,0,0,0,0,1,3,0,0,2,2
-Ox7QPz0G56GOzT0ex-f5Q,John,148,"2008-05-01 00:00:00",77,49,31,6,4,12,3,3,0,2,3,9,16,16,28,0
-p0kcbSqIWK7E8KlCKUziA,Jason,31,"2011-09-11 00:00:00",20,1,1,0,3.79,0,0,0,0,0,0,0,0,0,0,0
-p9MYS2eZhUnHacbMAc_6Q,wolfie,376,"2008-01-19 00:00:00",11,8,2,1,3.26,1,1,0,0,0,1,2,4,4,1,0
-pb5_I3OnOzInK9SAMafIQ,Angie,35,"2015-03-07 00:00:00",11,2,4,2,3.33,0,0,0,0,0,1,0,0,0,1,0
-pBJw73W00vb0ln0nfTXrQ,Ariana,51,"2014-02-12 00:00:00",0,1,1,4,4.5,0,1,0,0,0,1,1,1,1,0,0
-PbPi3wYwpLHs6bM7pwFrA,Ann,542,"2006-03-22 00:00:00",349,51,68,91,4.15,96,19,3,20,1,55,104,227,227,66,28
-pCIK2f47lHXiAw-uiD-aQ,Carmen,63,"2014-03-14 00:00:00",206,17,56,5,3.88,0,0,0,0,0,8,5,2,2,2,1
-PG66X6OES9GAXpuVlm_Sg,Kim,23,"2013-08-06 00:00:00",1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
-pnWtvCEZ077lntK1rkrmw,George,21,"2016-03-14 00:00:00",121,119,119,0,4.2,0,0,0,0,0,2,1,0,0,1,0
-PoCbyNa4xc4yvReuj5pqw,Poppy,603,"2006-06-20 00:00:00",60,21,37,38,4.12,11,8,1,1,0,8,14,21,21,13,3
-pr9Y2YQJxv3eMOQfJjKeg,Jennifer,57,"2013-12-15 00:00:00",2,3,1,3,3.81,3,0,0,0,0,0,3,1,1,0,2
-pYu1yV4InJGiwE3xMTuNg,Debi,57,"2013-06-14 00:00:00",98,1,14,0,4.23,3,0,0,0,0,0,1,19,19,0,0
-PyXVs_ZAKmey7gsRhz-hg,Emily,192,"2014-02-08 00:00:00",86,23,8,8,3.98,14,1,0,1,0,4,4,10,10,11,1
-pzlhxN6-DtuvpX4blnTxw,Lucy,785,"2011-01-05 00:00:00",165,49,37,94,3.8,129,25,9,18,1,38,65,140,140,113,123
-P_a3tyehn90_3d8lfQvxw,Afshin,117,"2014-03-29 00:00:00",55,6,4,8,3.76,0,0,0,0,0,4,4,2,2,3,1
-Q6JIMNhTO4k94_2OztBPg,Karen,126,"2010-11-28 00:00:00",35,6,4,1,4.3,1,1,0,0,0,1,0,1,1,1,2
-qj9ouN0bzMXz1vfEslG-A,Jaddahti,152,"2012-06-30 00:00:00",2558,635,986,8,3.69,12,5,0,0,0,15,39,37,37,13,0
-QMPMOuiXMOa9NNCMjlT8Q,Foodie,25,"2013-01-23 00:00:00",9,3,2,0,3.21,2,0,0,0,0,0,0,0,0,0,0
-qPxBYRKN-ca9RKzdDV8Dg,Sklar,739,"2009-08-21 00:00:00",208,77,66,93,3.49,8,29,4,0,0,27,89,39,39,35,35
-qqsrwWhvlGk9Rw0UxqagQ,J,60,"2009-05-01 00:00:00",32,13,13,2,3.42,0,1,0,1,0,3,3,5,5,1,0
-qtu_fspwiW0xeYRORpUBQ,Beth,125,"2009-05-07 00:00:00",126,23,17,3,3.83,3,1,2,2,0,0,6,2,2,3,1
-qv15umOnYQbStOD5o1ySg,Ryan,21,"2013-06-22 00:00:00",5,2,0,0,4.04,0,0,0,0,0,0,0,0,0,0,0
-Qvcv-wzYsWrgYyNkwC3yA,Christine,230,"2012-03-09 00:00:00",14,6,3,17,3.88,11,5,1,1,0,16,24,29,29,23,2
-RA9NLalwmRTOX_8UMHnVQ,Lotus,52,"2013-02-16 00:00:00",2,0,2,3,4.1,0,0,0,0,0,1,0,1,1,0,0
-RApyq06DMBii7ovXtQnfw,Garen,628,"2010-07-13 00:00:00",39,25,14,47,3.66,11,5,4,1,0,10,20,20,20,10,12
-rBffbCNbqp83eyD_IKrgQ,Kami,77,"2008-03-20 00:00:00",74,13,5,0,3.53,0,2,0,0,0,1,0,0,0,1,1
-REM6LpgajtMimuHbs_SuA,Angela,212,"2011-05-02 00:00:00",786,51,20,11,4.23,3,3,1,2,1,15,17,10,10,14,1
-RfuGDvWa5ydWpoTD43lpQ,Sik,82,"2010-06-27 00:00:00",148,39,111,13,3.72,21,4,0,1,0,14,25,61,61,23,18
-RjJfXz8_qrk1Hyqd-gyaA,Eugene,338,"2010-11-23 00:00:00",105,41,42,10,4.03,10,6,2,1,0,12,26,22,22,15,2
-rJkV-iXpKwyEVtlLI7Z7A,Jane,359,"2012-05-24 00:00:00",218,179,22,34,4.06,9,0,2,2,0,5,19,20,20,10,10
-RL4YW0WujUEqqMo5KfsUQ,Alicia,282,"2011-07-07 00:00:00",34,4,27,8,3.37,13,3,0,0,0,3,6,2,2,0,1
-rmPWXNPHznNuGBJXYQXHg,Marianne,50,"2011-02-25 00:00:00",35,5,1,0,3.07,0,0,0,0,0,1,3,0,0,0,0
-Rr0KaS-I2CP-J1aUnT9ng,Christina,146,"2010-10-22 00:00:00",2,0,0,20,3.89,16,4,0,2,0,6,3,17,17,8,0
-RTCi4S5P2GCqMI2xpHfwQ,Weon,93,"2014-08-09 00:00:00",16,1,428,12,4.25,1,0,0,0,0,1,5,5,5,2,4
-Rw3TVPIIV4rG6ilXeefFw,John,20,"2015-07-17 00:00:00",67,0,19,0,4.25,0,0,0,0,0,0,1,0,0,0,0
-rW_Q9pknwudToXWfRNZsg,Anand,44,"2011-04-24 00:00:00",2,3,0,4,3.76,0,0,0,0,0,2,2,2,2,0,0
-S0jcyJDEZOEsEFR4gSEJA,Jeff,20,"2011-12-24 00:00:00",1,1,1,1,3.8,0,0,0,0,0,0,1,1,1,0,0
-s3ATMWSYnjM2gIwXYkY1w,John,98,"2009-07-08 00:00:00",26,2,5,0,4.19,0,1,0,0,0,2,2,0,0,1,0
-S7ruFscx4IqjTtMxQGcwQ,Isabelle,88,"2012-10-14 00:00:00",1,1,3,6,4.35,1,2,0,0,0,2,4,3,3,4,3
-seX3VdxLC-eD_ol6ef0AA,Angelica,60,"2011-07-29 00:00:00",15,2,4,7,4.07,0,0,0,0,0,0,2,2,2,2,0
-sHs6Q7vAKqdxuWPNhJwLw,Leonel,33,"2010-03-23 00:00:00",9,7,1,2,3.12,1,0,0,0,0,0,0,1,1,0,0
-SIW1p2a32F_j2h-d8K7QA,Brian,34,"2013-12-04 00:00:00",141,12,137,2,4.24,0,0,1,0,0,1,8,5,5,2,0
-SkpMlN9no8dhO_u1eRn5g,Jessica,121,"2011-06-27 00:00:00",1,1,0,6,3.71,1,0,0,0,0,1,0,1,1,3,3
-sSAFo8QebOhsruMPQZpHw,Jamie,395,"2009-01-05 00:00:00",33,3,1,23,3.95,7,9,0,1,0,7,10,10,10,3,4
-STnJgWqqLiKp8Ny1aVr1w,"Kel Vin",113,"2010-04-07 00:00:00",4,0,0,6,3.63,3,1,0,2,1,6,10,9,9,4,3
-SWRw9-1ARVKLAWE0Sxw1Q,Ana,86,"2012-05-05 00:00:00",3,0,0,2,3.35,0,1,0,0,0,4,4,0,0,1,0
-SytLsLnRwmxy7vfnDzYIw,Christine,33,"2011-07-27 00:00:00",4,2,0,0,2.43,0,0,0,1,0,1,1,1,1,0,1
-Sz4vlU-b8jZ9UB9BYbx8g,Debbie,21,"2013-09-29 00:00:00",1,0,1,0,4.14,0,0,0,0,0,0,0,0,0,0,0
-sz_mbAcBeLielmc4jK-3g,Christina,69,"2012-12-02 00:00:00",10,7,4,4,3.96,1,0,0,0,0,3,3,4,4,1,0
-Tf1LkI2bWQYrGrweETp1w,Anthony,42,"2014-05-16 00:00:00",16,1,6,0,3.95,0,0,0,0,0,2,0,0,0,0,1
-TjQUzmhT35voY8D17umRA,Ninnis,64,"2008-05-14 00:00:00",171,33,19,1,3.45,2,0,0,0,0,0,1,2,2,1,1
-TS0BznJoIE9DSHap8hH3A,Amanda,27,"2009-04-03 00:00:00",18,4,2,1,3.52,1,0,0,0,0,1,1,1,1,0,0
-U58qR7ZAMgkoQ23g5nDLA,Nan,64,"2012-05-09 00:00:00",5,3,1,3,4.03,4,1,0,0,0,2,10,6,6,3,1
-U81P8KvkEbl0-aJBGwetQ,Neiman,36,"2011-11-15 00:00:00",1,10,3,3,3.19,1,0,0,0,0,0,2,1,1,2,0
-uk4wYCSmjWz8vH9XkqroA,Lindsay,134,"2012-05-12 00:00:00",70,17,9,8,4.58,1,0,1,0,0,5,6,8,8,1,0
-uQcgLHrjba2hV14h-h6tg,Mario,77,"2008-09-29 00:00:00",14,2,6,7,3.45,0,0,0,0,0,2,1,1,1,3,0
-uybOghOlhc_UHEZvkyShQ,Brian,692,"2006-08-25 00:00:00",26,13,8,41,3.45,9,14,1,1,9,26,31,26,26,18,0
-u_PHSe7PYi4RnarqtVLGw,Elgin,21,"2010-10-13 00:00:00",0,1,0,4,4.4,2,1,1,0,0,1,2,2,2,2,0
-vBbg7fTK3y8W0PtpzlLWQ,Nick,796,"2008-04-27 00:00:00",268,732,82,33,3.49,37,12,7,12,5,33,40,67,67,64,9
-vCFPkPD9EqsO7m5hrISfA,Stef,45,"2013-12-30 00:00:00",3,0,2,4,4.04,1,1,0,0,0,2,0,0,0,1,1
-VeUYrExc6NKvSqt50l_mQ,Annie,59,"2011-03-25 00:00:00",7,1,4,3,3.85,3,0,0,0,0,0,0,1,1,0,1
-vjl3a0RWHJA81G186wLYw,Min,69,"2011-12-14 00:00:00",29,24,30,5,4.14,2,0,0,0,0,4,2,8,8,0,5
-vjSUjoYYROCHImyLenDNA,Audrey,1168,"2011-02-21 00:00:00",25,7,1,41,3.95,3,1,3,2,0,17,29,4,4,7,2
-VPD5bU6KeOLvwgKJvqv4Q,Sylvia,120,"2014-01-23 00:00:00",1781,722,556,1,3.57,0,0,0,0,0,3,0,0,0,3,0
-vPM7C063BZ1s5jzuCpcvQ,Angela,152,"2009-01-14 00:00:00",52,38,55,14,4.03,8,6,1,1,2,4,8,9,9,6,1
-VxZsDRqrNqxhIbY2woASw,Ginger,67,"2009-02-20 00:00:00",1,0,1,2,3.51,0,0,1,0,0,1,0,0,0,0,0
-WCWlsVGhxaLQMfpKuuKhw,Caroline,118,"2010-06-02 00:00:00",65,6,5,3,4.35,8,2,2,0,2,5,7,7,7,6,0
-We9ZRNWZcitO53j1Is7HA,June,128,"2009-09-17 00:00:00",24,16,10,18,3.94,2,0,0,1,0,5,4,4,4,10,3
-wfXcm_tQfN1WqOvo0wCfw,Dave,28,"2010-01-31 00:00:00",2,1,2,1,4.25,0,1,0,0,0,1,1,0,0,0,0
-wLUF7zfDPLQPLG_vVwd-A,Tony,42,"2010-10-20 00:00:00",58,18,3,4,3.22,0,0,0,0,0,1,3,2,2,1,0
-wusd4IDLSn48HCc74pqmA,R,197,"2010-03-07 00:00:00",14,8,2,12,3.42,1,3,1,0,0,10,4,3,3,4,1
-WYbVngIGDQ81MY12UtwnA,Rhea,419,"2010-09-04 00:00:00",3830,3714,4250,95,3.9,1191,67,101,18,6,298,1192,1305,1305,474,458
-wyCAG0WVNYwRN_tdnCx4Q,Jennifer,94,"2014-11-05 00:00:00",2,2,0,3,3.82,0,0,0,0,0,0,0,0,0,0,0
-WZH08M_-jsc5a40x2XLcw,Derek,162,"2007-06-13 00:00:00",63,73,12,4,3.87,2,3,1,1,1,16,19,18,18,1,1
-x1516ZG5GllZiBjDQlRkA,Rachel,1463,"2006-12-19 00:00:00",15727,3267,16198,223,3.82,2111,119,173,202,43,808,2278,2416,2416,837,224
-xArkLZ6L5YX2RvxAkiaeg,Kim,100,"2007-06-26 00:00:00",1,13,2,3,3.26,1,2,2,0,0,1,0,3,3,0,0
-xDW3gYiYaoeVASXywTPgw,Ash,256,"2009-09-29 00:00:00",2259,2195,2184,233,3.71,63,17,8,8,1,43,85,148,148,101,52
-xKA7InbSLt5jSuHVjXC7Q,Olivia,309,"2013-03-16 00:00:00",162,74,38,34,3.72,28,5,1,8,0,16,28,43,43,19,9
-xmf_uAZPm5JELjOJREZJQ,Jenn,41,"2010-11-02 00:00:00",71,67,8,2,3.33,0,1,0,0,0,0,0,0,0,0,0
-XN6b7pqV2lghQgrIgu3vQ,Patty,36,"2014-09-11 00:00:00",3,1,1,0,4.1,1,0,0,0,0,2,2,1,1,0,0
-xr__Zqgwqhsfx0ThCn-ag,Brenda,677,"2009-11-28 00:00:00",2264,536,1167,263,4.01,693,74,30,31,18,586,905,796,796,481,373
-x_0fgZnXvCgIBilEclzCQ,Christine,30,"2010-07-07 00:00:00",5,2,1,15,3.88,10,0,0,0,0,2,3,2,2,1,1
-Y0JvSfZuEsC_ksFsgpLAg,Beverly,48,"2009-12-11 00:00:00",21,4,5,2,3.62,2,0,0,0,0,0,0,3,3,2,0
-y6hTGifuYjoHWkurhmeAA,Sylvia,198,"2008-09-21 00:00:00",112,39,10,10,4.25,1,2,1,0,0,4,6,8,8,3,0
-ycSxNIXm1IcfMbbTItRCA,Katie,739,"2007-11-07 00:00:00",175,64,53,80,3.47,38,7,4,14,1,46,52,57,57,39,16
-YFNSnKGhPi8ucKCSqI2cQ,Anna,190,"2010-10-27 00:00:00",124,5,5,11,3.16,4,3,0,3,0,20,12,7,7,2,5
-YuDSc96TRIdICTEbEqzkg,Nikko,63,"2010-07-08 00:00:00",14,10,7,1,3.81,1,0,1,1,0,5,0,4,4,2,1
-Yw1vO4t5LZsBERir18T_w,Sasa,70,"2007-12-10 00:00:00",14,12,9,0,3.8,2,1,0,0,0,1,1,1,1,0,0
-YX4J9VTEjhMK8cWHYHUog,Elli,40,"2016-03-16 00:00:00",1,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0
-y_dCoClMKc8lnRlsfjiYA,Tiffany,206,"2012-08-16 00:00:00",141,41,39,25,3.98,7,1,0,0,0,2,20,14,14,7,3
-Z69J2TrHTz8zUKbx6e4Cw,Lin,97,"2013-03-07 00:00:00",35,6,9,13,4.53,1,0,0,0,0,4,4,2,2,1,3
-z6vvoKoaNxJL_QEQUsEeA,Amy,29,"2013-12-13 00:00:00",7,2,0,0,4.34,0,0,0,0,0,0,1,0,0,0,0
-zdq6gJg4-FOTh7V8E7iaw,Tim,510,"2013-08-05 00:00:00",0,2,0,31,3.48,5,3,0,0,2,17,16,12,12,16,0
-ZEKvTTWmSCdRJam9YfB1Q,Lyna,319,"2010-06-27 00:00:00",5,6,6,39,3.95,23,4,2,4,2,12,19,30,30,7,5
-ZHEAQAqp5ww4J5KDljaFA,Busy,332,"2007-09-10 00:00:00",14,0,2,3,3.15,0,1,0,0,0,6,6,1,1,1,0
-ZQknHztP6Kpf2DKtCF51w,Nava,301,"2010-08-03 00:00:00",17,2,0,6,2.83,1,0,1,0,0,3,5,3,3,4,0
-ZqPTpx9TyyvdAWbajdilA,Jessica,917,"2013-04-05 00:00:00",156,12,22,55,3.51,7,10,0,0,0,12,19,18,18,38,14
-zWAApe_-ZLX5HfyAsaLQg,Kristina,348,"2010-10-24 00:00:00",158,48,47,19,3.78,11,0,2,1,0,9,19,18,18,12,3
-ZypElvwKhKZ1kYFLuzQxg,Peter,69,"2011-11-05 00:00:00",28,12,6,7,3.62,2,0,1,0,0,4,1,2,2,0,1
-_DNG_lnypujZN9TAXNdWg,Say,67,"2013-02-09 00:00:00",0,0,0,0,3.68,0,0,0,0,0,1,1,0,0,0,0
-_hiAMuWv43fAwDgJdg65w,Angela,29,"2015-04-25 00:00:00",0,1,0,1,4.31,0,1,0,0,0,0,0,1,1,1,1
-_QlnqOO3SBm_cUQQ-eJGA,D,98,"2008-06-20 00:00:00",25,2,2,1,3.77,0,0,0,0,0,1,2,0,0,1,0
0-hb63A9uWjR1YIyVMu6rg,Todd,468,"2012-04-16 00:00:00",295,180,224,38,3.81,29,4,1,2,0,42,43,55,55,75,31
0-Zr9HZpkBMS0YomdBPKXw,Mmmeat,99,"2009-04-21 00:00:00",22,13,7,2,3.63,0,0,0,0,0,0,0,0,0,3,0
009U_T7U644EAk5U3Bxmew,Grace,158,"2012-04-14 00:00:00",2,0,0,0,3.51,0,0,0,0,0,1,1,0,0,0,0
00LBYmpWnIz3s3-lQeEXmg,Lottie,506,"2010-08-10 00:00:00",6,2,0,10,3.55,0,2,0,0,0,2,11,0,0,1,1
01xwtf1y8VuEB0qSHcqVdQ,Cynthia,35,"2011-09-10 00:00:00",87,0,1,0,3.14,0,0,0,0,0,1,0,0,0,0,0
021TcGBzBB00rxzY2ewAqA,Moojan,28,"2013-06-08 00:00:00",2,1,0,0,4.41,2,0,0,0,0,0,0,0,0,1,0
024GnNifEsZMrr9OFseFVQ,Christine,55,"2013-06-24 00:00:00",0,4,1,2,4.27,0,0,0,0,0,0,0,0,0,0,0
02nf_sWED_ZQH8h8neOHvw,Claudia,53,"2010-09-05 00:00:00",9,0,0,1,3.71,0,2,0,0,0,0,0,0,0,0,0
031ZzIqdwtDCM-defI3SEA,Teresa,22,"2009-08-27 00:00:00",3,0,2,1,3.95,0,0,0,0,0,0,1,0,0,1,0
03bhEXBI1lg4PXD7d8__Cw,Elsa,31,"2015-03-22 00:00:00",0,0,0,0,3.56,0,0,0,0,0,2,0,1,1,0,0
03C6zQSWpXTOilMFW1V3Xw,M,133,"2011-11-16 00:00:00",39,4,0,2,2.58,0,0,0,0,0,1,1,0,0,0,0
03H953BLRPV1__EhY5qqJA,Joshua,29,"2013-03-19 00:00:00",13,1,0,1,4.61,0,0,0,0,0,0,3,0,0,0,1
03iMNggjXP2tOkfih15ccA,Neil,143,"2011-07-02 00:00:00",25,2,3,8,3.81,6,3,1,0,0,18,31,20,20,2,0
03RJcIDcNwH4WQmqjIvwIw,Qui,838,"2010-05-13 00:00:00",134,80,79,99,3.82,53,7,5,18,3,43,129,101,101,58,23
03U67L9EyqRtRR_jyLOsDA,Vicky,189,"2011-02-06 00:00:00",18,14,4,21,3.97,13,8,1,1,4,7,6,14,14,6,1
03WfZImLqzK_FC3uU41Pgg,Cynthia,365,"2008-08-11 00:00:00",693,553,511,84,3.86,182,16,14,28,6,67,106,192,192,64,60
049JtTNvqEATthsJS5LwXQ,Albert,125,"2008-03-31 00:00:00",12,4,2,2,3.92,0,1,0,0,0,0,3,0,0,0,0
04giHjWlPorAc_vvLPwj1A,Jeff,192,"2007-06-04 00:00:00",99,85,48,18,3.6,16,5,1,3,0,12,17,30,30,1,0
04WFVf0ACZIMCuA4F8tiLA,Seema,52,"2008-06-21 00:00:00",86,46,4,8,3.74,1,1,1,1,0,1,4,0,0,0,1
052W-MT6frMEdVw4nq4WEg,Cristina,81,"2013-12-30 00:00:00",3787,433,2730,36,4.08,76,7,3,1,0,33,140,183,183,57,50
05C4aRhRYpwcoGCT537jLQ,Cindy,401,"2006-03-04 00:00:00",96,68,59,5,3.85,17,8,0,0,0,23,24,24,24,5,1
05Gb4Z_65arGEXLbwGOu-Q,Shira,148,"2013-10-08 00:00:00",201,154,237,38,4.24,21,2,4,3,0,13,64,61,61,9,10
06g5pqdYhsLIc43_1mMYGQ,Diana,699,"2010-11-05 00:00:00",51,43,38,59,4.01,59,11,4,7,2,47,49,67,67,52,17
06gw4d8J9_UIXOdApDB3rQ,Nitin,65,"2010-01-21 00:00:00",23,2,1,1,3.07,0,0,0,0,0,0,2,1,1,2,0
06SzL3l-yjv_gPYQziAlWQ,Al,574,"2011-07-08 00:00:00",399,31,60,23,3.13,6,3,2,0,0,16,16,16,16,10,0
071yWa_pJFZLhfYi1JyRXg,Sam,211,"2014-11-15 00:00:00",4,0,2,4,4.2,3,1,0,0,0,1,4,1,1,0,1
07gdGKMkho4maba0lQyoQQ,Erich,482,"2009-03-02 00:00:00",523,321,283,58,4.09,24,2,0,0,0,44,43,64,64,28,31
082RGcwY5zFYuVu3mZypvA,Connie,179,"2009-07-18 00:00:00",6,3,1,19,3.46,2,1,0,3,1,5,7,4,4,3,2
08iEpkIKe96e2MKEJJAGqg,Kimie,157,"2013-07-07 00:00:00",8,1,1,37,3.47,13,1,1,3,0,3,11,11,11,1,5
08IZWPGUuio8LCQdO_dlFA,Liz,20,"2010-10-27 00:00:00",0,0,0,1,4.14,0,0,0,0,0,0,0,0,0,0,0
08Mi5YofPJaM_8Vo3TmG3Q,Christine,27,"2014-03-07 00:00:00",12,13,10,0,3.11,0,0,0,0,0,0,0,0,0,0,0
094x5AcMpoXNJYnNVCIquw,Teresa,20,"2011-05-23 00:00:00",18,3,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0
09D7Y6dbzmVQ0F15MH1AQw,Michael,237,"2009-03-16 00:00:00",8,4,4,9,3.16,7,3,0,0,0,12,41,15,15,7,1
09deelY2kH0AHOj8CFXLCA,Krystle,410,"2010-04-21 00:00:00",21,10,8,43,3.62,14,6,1,2,0,18,38,48,48,14,12
09E5hNzBSjtsK9TdXjDD6Q,Angie,201,"2012-05-16 00:00:00",8,11,2,8,4.06,17,2,1,2,0,35,12,33,33,2,1
09f4yXbB-o_bqtmqTR-bVg,Kevin,177,"2008-10-06 00:00:00",25,8,8,3,4.01,1,0,0,0,0,1,7,2,2,4,0
09Gr5iy6gTIRqlYaOXGlIQ,Ken,31,"2012-06-21 00:00:00",0,0,0,3,3.09,0,0,0,0,0,3,2,0,0,2,0
09Jn_afJxwZ20eukds1nxA,TJ,86,"2010-01-31 00:00:00",10,1,2,3,3.22,1,1,0,1,0,3,8,12,12,4,1
0a57yTnlQ3nGW4pdt3a8Rw,Crystal,41,"2011-08-19 00:00:00",42,6,7,0,3.64,0,0,0,0,0,0,0,0,0,0,0
0aa_l8NK2HFmRsG6ppnXeQ,Derek,181,"2010-03-14 00:00:00",133,6,9,5,4.23,2,1,0,0,0,6,1,7,7,1,0
0aG1A3FeAlH0F_9lGWtPtA,Corey,67,"2012-02-10 00:00:00",1,1,0,4,3.7,2,0,0,0,0,1,2,0,0,0,0
0aGMVKiNqmY1kCc5983UkQ,Esther,203,"2014-05-17 00:00:00",12,0,0,8,4,8,0,0,0,0,2,5,4,4,9,0
0AHiMofUHgXE9JoClNiqZg,Miss,20,"2010-08-28 00:00:00",1,0,0,0,3.95,0,0,0,0,0,2,0,0,0,0,0
0aHksTbYtrvGwkASmb0Wbg,Faith,23,"2011-04-08 00:00:00",4,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0,0
0aJ2YBigNQGCQ963oaGBLQ,Bianca,149,"2007-01-17 00:00:00",14,6,1,3,3.34,5,2,1,0,0,4,5,3,3,2,0
0aJVOEwpT4MP19Pci7_rtg,Bobby,296,"2008-09-21 00:00:00",44,19,3,11,3.7,1,4,1,0,0,8,6,10,10,7,2
0aNZMeSxwIG6N7uy3a65ig,Andy,200,"2011-04-30 00:00:00",27,8,23,10,3.82,31,2,0,0,0,4,12,30,30,26,4
0APbvG3N3jyN325yQyoTOg,Jeffrey,290,"2009-08-27 00:00:00",84,51,47,25,3.91,2,5,2,0,1,5,9,10,10,9,2
0aQYX4gTTkXxjqAGXJOXUQ,K,220,"2011-10-21 00:00:00",0,0,1,5,2.99,1,2,0,0,0,2,2,3,3,2,0
0ARymdEb5jvmZVUmGEOFmg,Jennifer,260,"2014-03-04 00:00:00",235,31,104,24,3.41,21,5,1,2,0,14,20,29,29,15,5
0BI0aQ7P1gD49nTK-Twj8g,Trieu,25,"2010-09-08 00:00:00",1,0,2,0,4.4,0,0,0,0,0,0,0,0,0,0,0
0BihMigXDyRRDC94g2rBJQ,Janet,30,"2013-04-16 00:00:00",10,9,0,1,4.06,1,0,0,1,1,0,0,0,0,0,2
0bvt3V1t-g4zUsvBpngC7w,Drew,47,"2011-08-04 00:00:00",1,6,2,0,3.81,0,0,0,0,0,1,0,1,1,0,0
0C65lVj_ujVYDs7b2yYBAA,David,1078,"2009-02-24 00:00:00",4706,4548,4704,308,4.11,1629,146,303,159,76,561,1874,1828,1828,770,850
0cD3qzBX-jPynTHzg9oc3g,Linet,568,"2013-01-22 00:00:00",151,125,48,42,3.82,3,2,3,0,0,13,22,22,22,12,14
0Ch4cVvjcVFBOMT7jOhRTQ,Annabelle,37,"2013-01-12 00:00:00",41,22,8,1,3.54,0,0,0,0,0,0,2,0,0,1,0
0CiUNjNlq4EfycFBxLN5IA,"Ashley Mae",40,"2015-03-19 00:00:00",36,0,0,0,3.91,0,0,0,0,0,0,1,0,0,0,0
0cLr394tA2PuAxwYcqzD0g,T,119,"2009-08-02 00:00:00",7,8,5,3,4.1,0,0,1,0,0,2,1,1,1,2,1
0CqAmHUSWPEQdrnCbDiaVA,Brian,1302,"2010-09-26 00:00:00",7,5,1,40,3.76,10,3,3,0,0,20,12,15,15,10,1
0CSGkTNpvLS_sTZt4ExqXg,Jared,53,"2009-08-29 00:00:00",27,11,14,1,3.75,0,1,0,1,0,2,2,0,0,1,1
0cyp4yH4XUkOKcQuP3_G7A,Rain,711,"2009-06-19 00:00:00",1796,1466,1353,80,3.7,571,61,66,44,25,471,969,749,749,356,166
0D5WAgaOM1M00t3KIEf_Fw,Randal,121,"2008-12-31 00:00:00",2,1,0,5,3.63,1,1,1,0,0,2,1,4,4,3,0
0D9JUGQTj7zQ2_Xdm3-BGw,T,29,"2008-09-08 00:00:00",0,0,0,0,3.93,0,0,0,0,0,0,1,0,0,0,0
0dHBPR0U2pKU5r2DTCbPuQ,Liz,600,"2010-05-10 00:00:00",1140,446,1161,53,3.87,110,14,2,12,8,112,253,187,187,103,13
0di4rvoz6Wu2CJ2LyGUmIQ,Justin,35,"2012-04-05 00:00:00",1,0,0,3,3.25,0,0,0,0,0,1,1,0,0,0,0
