id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
1-RLOeIhmLypMPC1UuPiYA,Stuart,21,"2014-02-05 00:00:00",0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
1-XtBgMizadxx5qTWTYvlQ,Darny,82,"2007-11-28 00:00:00",60,208,7,0,3.43,0,0,0,1,0,0,2,2,2,1,0
106whq7_b3TQMtS-keoU3w,Marc,23,"2014-11-23 00:00:00",0,0,0,0,4.43,0,0,0,0,0,0,0,0,0,0,0
10cQOjA3q_wDVOumz7iwyQ,Amanda,448,"2011-12-18 00:00:00",428,286,316,116,3.96,321,16,4,17,9,126,195,273,273,141,68
116AVKourTNRaX_b_2ar_Q,Ashley,168,"2009-01-26 00:00:00",1328,782,1200,24,3.59,106,9,3,8,6,52,151,140,140,18,5
11gxVnIOvxL5PI4Ur9qa2g,Simone,70,"2009-12-26 00:00:00",336,198,96,5,2.32,0,0,0,0,0,9,1,2,2,1,0
11Qfaoyg3BiciQ4ffKO0JA,Abrianna,43,"2014-04-20 00:00:00",1,0,0,6,4.13,7,0,0,0,0,4,3,3,3,3,3
11VTHg8bc4YzpEyg8711GQ,Francesca,70,"2012-11-10 00:00:00",17,3,5,7,3.85,2,0,0,0,0,4,6,2,2,2,1
13L_l5JE_tYqt4UpmCNm1g,Mike,115,"2012-06-22 00:00:00",27,7,3,3,3.75,1,0,0,0,0,3,6,4,4,3,0
13nFByYswgi7YTLxX7gvgQ,Janet,67,"2017-05-28 00:00:00",8,1,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0
140scqysQ61it8zv3j2a1g,Peter,44,"2011-02-16 00:00:00",19,2,1,1,3.18,0,0,0,0,0,2,0,1,1,0,0
14Gw6Wm45bucrxboI31U_Q,Andrada,22,"2014-01-10 00:00:00",0,0,0,0,3.83,1,0,0,0,0,0,0,0,0,0,0
14iuJL5c2F2LjUtDfnQnEQ,Aimmy,28,"2015-10-17 00:00:00",0,1,1,0,3.95,0,0,0,0,0,0,1,0,0,0,0
14UnRoEiLipkKZyQTmTfWw,Matt,425,"2008-04-03 00:00:00",162,99,81,39,4.07,24,6,6,0,0,28,41,42,42,11,25
14xreBFyobRQUElHIU35kw,Peggy,51,"2009-07-14 00:00:00",2,0,0,2,3.71,0,0,0,1,0,1,0,2,2,0,0
14xZr6DVhM5mHj-Y3dZspw,Maya,287,"2011-02-26 00:00:00",15,1,1,6,4,1,2,1,0,0,1,5,0,0,2,0
15yBx1HLbP3cMkOmdys06Q,PDoor,33,"2011-07-28 00:00:00",5,1,1,0,3.91,0,0,0,0,0,1,0,0,0,0,0
17e8eLvj9671AZIlrwZFlw,Melissa,275,"2013-03-10 00:00:00",142,39,5,5,3.23,0,1,0,0,0,2,3,0,0,0,0
184SiS5rngZWRtMjHB4rew,Maria,174,"2009-06-19 00:00:00",644,566,559,15,3.87,51,5,3,1,1,52,40,71,71,17,15
18AjAXsR5IaERUdxsyDo7A,Morgan,54,"2013-08-03 00:00:00",38,23,19,2,3.82,1,0,0,0,0,0,3,2,2,0,1
18VM2ZzpysuMpK3nIlZ2kw,Cindy,62,"2012-08-11 00:00:00",0,0,0,0,3.28,0,0,0,0,0,0,2,0,0,0,0
18xIAA444UuAWwEWiPCW-A,Garett,337,"2013-07-25 00:00:00",1822,1518,1708,21,3.44,20,4,0,0,4,30,24,29,29,31,3
19fcVRaPDO3pKk769lkbZw,j,86,"2009-09-14 00:00:00",0,1,0,6,3.96,0,2,0,0,0,1,0,2,2,0,0
19LahklDf7ElBBliSHhkcg,Jeremy,523,"2008-12-24 00:00:00",131,60,38,25,3.7,7,3,5,1,1,13,24,33,33,16,3
1aek7k4C4Q1yvs6QabZKww,Liz,288,"2008-09-25 00:00:00",44,12,22,44,3.3,8,1,2,4,0,21,32,21,21,14,6
1AeOSlD_ba2iGZbd2pvxtw,Alex,104,"2014-07-22 00:00:00",29,10,23,7,3.76,4,2,0,0,0,1,4,0,0,0,1
1Auvpbcrrg0XCPAlKFS-zw,Isabel,310,"2012-01-26 00:00:00",341,126,42,37,3.84,12,2,3,1,0,13,16,17,17,8,19
1b8XBE_Wtwb4qgOps6AVKA,Christina,115,"2012-01-14 00:00:00",24,1,0,6,4.29,3,0,0,0,0,0,1,0,0,2,1
1beE0OoNBWNsXPxF1zM2JQ,Homer,20,"2010-09-14 00:00:00",29,12,1,0,2.29,0,0,0,0,0,0,1,0,0,0,0
1bHAJiY4UxGJX4N2bc2kyg,Kaitlyn,84,"2014-02-23 00:00:00",216,15,125,3,4.51,0,0,0,0,0,1,2,2,2,0,0
1cHcau9qB36PuRIdSJcxRg,ikiru,21,"2008-06-18 00:00:00",0,0,0,1,4.45,0,0,0,0,0,0,1,0,0,0,0
1Co-zYolv5AmjKlsISMepQ,Kelli,59,"2014-12-10 00:00:00",32,9,5,0,3.45,1,0,0,0,0,1,3,0,0,0,0
1COjdu-49JipdkSIoHXUHg,Matt,116,"2010-09-16 00:00:00",9,1,2,1,3.97,1,2,0,0,0,2,4,0,0,0,0
1d-sMlYqOkrfPPh_6VePrg,J,38,"2008-08-15 00:00:00",0,0,0,2,3.61,1,0,0,0,0,1,0,1,1,0,0
1dO_6CCVdkAadTy9ESd3HA,Lesa,21,"2011-06-19 00:00:00",0,0,0,1,3.86,0,0,0,0,0,2,1,0,0,0,0
1DsuFRjdW0gDA23Xswzoqg,Kyle,467,"2010-09-16 00:00:00",234,109,143,36,3.76,18,4,2,0,1,33,54,82,82,24,2
1dwa6Wkp0chKBcrRuO05lA,Tania,128,"2007-02-22 00:00:00",59,28,15,6,3.77,1,5,2,0,0,2,2,8,8,3,0
1eOJSCb2aDQakloIzVqiYg,Michael,919,"2011-04-02 00:00:00",85,59,8,34,4.37,13,6,2,0,0,40,37,17,17,7,3
1eQvFs3zNy1Ao1gr8B07UA,Ernie,26,"2010-03-20 00:00:00",126,295,43,3,4.62,0,0,0,0,0,3,1,0,0,0,0
1f7hREgQh0TGDN93HfHwrQ,Mike,86,"2008-04-10 00:00:00",13,7,10,2,3.23,3,2,0,0,0,7,10,8,8,2,0
1Fc1Mt1ZQ60ynS_baTX32g,April,29,"2013-04-08 00:00:00",8,0,2,0,4.03,0,0,0,0,0,0,3,1,1,0,0
1FdoUP8a1Q54XPduwUouYA,Dasha,106,"2013-04-07 00:00:00",20,0,2,3,4.13,0,0,0,0,0,0,4,1,1,1,1
1FlPGsq49ocuKTyWiRZ2Fw,Steven,475,"2010-08-02 00:00:00",114,49,24,22,3.6,1,2,0,1,0,6,39,13,13,8,2
1FN-85N9QinLy9xXCrnINw,Ron,24,"2015-05-25 00:00:00",14,3,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1fNQRju9gmoCEvbPQBSo7w,Jared,612,"2013-02-24 00:00:00",48,35,23,9,3.09,0,0,0,0,0,3,6,3,3,3,0
1fPiKjZhkGWLya1QLkwlhQ,Brian,278,"2011-06-12 00:00:00",427,298,367,28,4.05,78,6,4,0,0,33,149,174,174,47,8
1GQbCs0lnCLr7WdYhb3cjw,Jennifer,68,"2008-04-20 00:00:00",117,13,15,0,4.23,4,1,1,0,0,2,1,9,9,0,0
1guAvbKt_s9_SPa33adlLw,Shabnam,73,"2015-04-27 00:00:00",22,8,4,2,4.05,1,0,0,0,0,3,1,3,3,1,2
1h-FIXGd3kPIm9bH-KddkQ,Lazaro,40,"2008-06-23 00:00:00",17,19,8,8,3.86,10,3,1,0,0,6,3,9,9,3,0
1HhGzu9BW5kUfpi1_9pCbg,Tom,173,"2008-10-12 00:00:00",639,573,684,50,3.79,138,19,10,5,5,85,294,225,225,59,14
1HM81n6n4iPIFU5d2Lokhw,Shannon,1771,"2011-07-28 00:00:00",169,78,103,99,3.1,113,37,12,9,27,433,478,415,415,187,33
1hT5oewKWdp-RsZL4J0UfQ,Sarah,157,"2014-10-04 00:00:00",3,0,1,16,3.94,11,3,0,0,0,2,6,6,6,9,6
1HvVTMBEs8ZArJ62IGMbCw,Jill,381,"2007-01-29 00:00:00",2,1,0,13,3.48,2,1,0,0,0,6,19,4,4,1,1
1i3WvtGsIW8FGOFLvHHFMw,Pete,248,"2009-08-24 00:00:00",482,37,111,8,3.83,2,0,0,0,0,7,7,5,5,1,3
1iMtOlXd7BRaCDejF1wZIA,Namir,259,"2012-05-28 00:00:00",30,15,7,3,3.68,0,0,0,0,0,3,0,1,1,2,0
1j0WmQD3iCAqVhsaMuRMwg,Jas,28,"2010-08-05 00:00:00",65,37,4,1,3.71,1,1,0,0,0,1,5,2,2,0,0
1j30Z0Fgxhcz0ioLvsOhpg,Amado,49,"2011-12-17 00:00:00",3,0,2,1,3.96,0,0,0,0,0,0,0,0,0,0,0
1j7p90dlDm_2mhLRU4TQ8w,Scott,36,"2012-10-14 00:00:00",10,0,1,2,3.41,0,0,1,0,0,0,1,0,0,1,0
1JsqV98cDiRosJkrx6MC7Q,Willow,21,"2011-05-27 00:00:00",0,0,0,1,3.38,0,0,0,0,0,0,0,0,0,0,0
1k655nwi0ACa6G4ZOFUHgg,Lucie,45,"2015-09-09 00:00:00",0,0,0,4,3.7,1,0,0,0,0,1,1,3,3,2,0
1kKMTZhBVklh8po1s_6O2Q,Joyce,35,"2009-10-02 00:00:00",4,0,1,0,4.74,0,0,0,0,0,1,0,0,0,1,0
1kNsEAhGU8d8xugMuXJGFA,Calvin,1062,"2011-01-26 00:00:00",5,3,1,35,3.32,13,4,2,0,1,38,32,24,24,17,5
1lad9hCBGpHAS2uMSrKCPw,Monique,306,"2011-06-25 00:00:00",513,7,11,21,3.9,3,2,2,0,0,7,31,34,34,13,9
1lK5wLkqXwui7GhhDAC6QA,Nan,24,"2010-09-05 00:00:00",6,4,5,1,2.6,0,1,0,0,0,1,0,0,0,0,0
1l_XL1p0RW3MeUZ8b-T4bQ,John,249,"2007-12-16 00:00:00",649,248,253,10,4.1,5,0,0,0,0,9,9,11,11,2,1
1M7OF3y5XJ_VxcIurJdIUQ,Tyler,256,"2008-04-07 00:00:00",108,87,102,10,3.75,45,6,1,1,2,15,11,32,32,15,1
1Mfy5sSBSAhIW1f1cxfb6g,Patrick,120,"2010-02-14 00:00:00",2,1,0,5,3.8,1,0,0,0,0,2,4,1,1,3,0
1mLyt-XSTwU5gUJWkCQ9fA,Tzook,256,"2010-11-26 00:00:00",29,10,5,3,4.35,0,1,0,0,0,4,1,1,1,0,0
1mWig_Kq2rxkmcGvOfpE6A,Johnson,47,"2015-03-30 00:00:00",0,0,0,2,3.81,0,1,0,0,0,2,0,2,2,1,1
1NqdTbKgXnUn6TWG_PD5Pg,Rachel,37,"2008-04-21 00:00:00",14,19,9,5,3.49,0,0,0,0,0,2,1,2,2,0,0
1O638BDK_fWuxgTVJwff-A,Rob,2071,"2008-01-02 00:00:00",125,118,52,118,3.83,115,17,12,1,5,115,182,200,200,61,20
1OrTk41FsYJkFYD8zdxsFQ,A,37,"2011-09-02 00:00:00",0,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,0
1owVfCtXT1TWxc_EiMHI4Q,D,321,"2012-10-16 00:00:00",56,10,5,3,4.11,0,1,0,0,0,1,3,1,1,0,0
1Owxs2scoPFs79j376DPvw,Amanda,25,"2015-04-05 00:00:00",9,0,3,0,4.08,0,0,0,0,0,0,0,0,0,0,0
1Oxd7qe78az1ZXO67HR_yw,Melissa,475,"2014-12-12 00:00:00",10,1,5,16,4.22,0,0,1,0,0,1,10,5,5,1,0
1OY9cHLhr6vOkIK2vbPSjQ,Miss,36,"2016-05-07 00:00:00",12,0,0,1,3.51,0,0,0,0,0,0,0,0,0,0,0
1pfxh3Gb4GkyXn--yCuyOw,Jordan,48,"2012-01-24 00:00:00",0,1,0,2,4.73,1,0,0,1,0,3,1,4,4,2,5
1pJmyex-C3Rsa-hsXaWOXQ,Ian,71,"2012-01-25 00:00:00",9,0,0,0,3.52,0,0,0,0,0,2,2,1,1,0,1
1pqyIOcWh-EEHOR9AHUkWA,Karlie,76,"2010-02-23 00:00:00",127,14,29,19,4.27,26,5,1,8,1,28,25,29,29,37,3
1PXnLUrHW9rj9pbeJFRe9Q,Dave,47,"2012-07-07 00:00:00",1,0,0,0,4.65,0,0,1,0,0,0,0,1,1,0,0
1q9jZcsY4jG5ZjjgGIvvqA,Esther,379,"2010-11-07 00:00:00",298,109,181,23,3.74,11,1,1,0,0,8,25,37,37,7,2
1qz_GeNXPKT-e0mSdhtOhg,Han,56,"2010-04-13 00:00:00",20,6,0,5,3.35,0,0,1,0,0,0,6,0,0,1,2
1RDK8baapQzQtKGdqh3rWQ,Joshua,64,"2008-01-20 00:00:00",1,3,0,3,4.32,7,1,1,0,3,6,5,10,10,4,0
1RXUWCh0ErQLYj5y2Txvfg,Chris,22,"2012-11-24 00:00:00",0,0,0,0,3.09,0,0,0,0,0,1,0,0,0,1,0
1s-nd2sWLUb5NU-1ITT16Q,Shannon,53,"2010-07-24 00:00:00",16,2,3,2,4.03,1,0,0,0,0,1,3,1,1,6,0
1sGYXSkJHPhJ6wQtc-RbZw,Kimberly,679,"2009-07-12 00:00:00",1028,261,891,83,3.8,301,17,15,9,7,108,261,353,353,152,73
1SvnEUxrxJj3lkTLoS4WFA,Michael,40,"2009-10-07 00:00:00",98,21,24,1,3.1,3,0,0,0,0,1,0,0,0,1,0
1TC5reWTNXrMHCynBAfH9w,Tuan,341,"2009-04-25 00:00:00",47,21,47,41,3.34,18,16,2,0,0,35,74,88,88,35,15
1TqssmkIgDBpa0k4XbJgSQ,Shengte,48,"2010-01-16 00:00:00",1,0,0,1,4.29,1,0,0,0,0,0,1,0,0,0,0
1u8ki7K029ysW3mGgKTE9g,Michelle,50,"2009-04-21 00:00:00",19,8,0,3,3.87,0,1,0,0,0,0,2,0,0,1,0
1ULNqf9IbFiso1cBdcTX0A,Emilie,89,"2014-08-01 00:00:00",77,16,4,3,4.04,1,0,0,0,0,1,2,10,10,2,0
1V-nbABbKNQMyaSRKSGhBQ,Curtis,27,"2011-10-09 00:00:00",6,6,6,1,4.07,1,1,0,0,0,1,0,0,0,0,0
1V7883W5i_F3mptabTXFIw,Sarah,118,"2013-11-27 00:00:00",100,37,47,9,3.59,16,0,0,0,0,7,23,29,29,8,4
1vg3cGXTDFH-xVJQhuTshw,Kamron,64,"2016-07-26 00:00:00",37,11,6,1,3.5,0,0,0,0,0,0,0,3,3,0,0
1wdtu2lf58Dbz6DHSgWsKQ,Martha,22,"2011-12-23 00:00:00",27,6,1,1,3.13,1,0,0,0,0,0,0,1,1,1,0
1WMkREeVSBvXZ6QON44ucA,Valerie,107,"2011-08-31 00:00:00",3,0,0,1,3.86,1,0,0,0,0,0,0,2,2,0,0
1Y5sVYKQACmepTltxEby2A,Mairead,116,"2009-02-23 00:00:00",7,4,1,5,4.17,4,3,1,1,0,1,7,8,8,1,1
1Yi7nAXMDXyQULjVUOAmpw,Terry,190,"2005-09-14 00:00:00",71,19,14,10,3.74,11,5,3,2,0,8,3,19,19,9,0
1YRDt0Bqmxsp6DHIm0SuwQ,Michael,37,"2013-09-16 00:00:00",31,3,1,1,3.45,0,0,0,0,0,0,0,1,1,0,0
1yv6GXttiII_-od7HaUcfA,Dmitriy,905,"2009-08-20 00:00:00",77,87,55,73,3.79,47,11,7,3,1,29,52,70,70,47,25
1Z8g8lyU6ILsItOKJmJmxQ,Suz,236,"2010-11-15 00:00:00",151,23,29,13,3.96,6,2,2,1,0,2,14,5,5,5,0
1zbThU8H0-f76yrX1xIZ5g,Scott,67,"2007-05-01 00:00:00",0,0,0,3,3.11,0,0,0,0,0,0,0,2,2,0,0
1zG4q1xZuZkN6Szs-XwwhA,David,126,"2012-02-06 00:00:00",74,5,13,5,4.32,0,1,0,0,0,8,11,11,11,8,1
1ZhcB8kduDlsC3j70GYAOg,Mike,609,"2012-01-05 00:00:00",39,30,28,56,3.67,15,10,0,1,0,25,19,13,13,24,0
1zssDk1vmO6dbhDwOY2fzw,Diane,97,"2009-10-21 00:00:00",451,48,22,3,3.62,1,0,0,0,0,1,9,4,4,1,0
1_EY5gz6Izpg-xSoJfhNDw,Marie,139,"2013-07-30 00:00:00",1,0,0,1,3.27,0,0,0,0,0,0,3,1,1,0,0
1_Yj1NjA8XX_g42vrmgxAw,Michael,58,"2013-02-03 00:00:00",2,1,0,0,3.77,0,0,0,0,0,1,2,0,0,1,0
2--3--v8yHU3a3FljCcBRg,William,180,"2007-07-16 00:00:00",95,59,81,20,3.88,39,3,1,2,2,7,32,48,48,7,2
2-XLTj0Cfd81_XlmHo02Aw,Deb,775,"2010-07-24 00:00:00",13,0,1,14,4.14,12,2,1,0,0,10,15,22,22,12,1
20yd50E-QxETaS6tq5Bmng,Anthony,111,"2013-11-18 00:00:00",4,2,3,4,4.15,4,1,0,0,0,3,3,7,7,2,0
25JK7PG6lrz-VnKPHTp9RQ,Jack,98,"2013-02-18 00:00:00",62,4,3,4,2.46,1,2,0,0,0,6,9,0,0,0,0
25W8CVIdQDIkyPb8ISCGpQ,Chris,569,"2009-01-19 00:00:00",1320,560,593,54,3.66,30,6,8,1,0,37,47,61,61,26,9
28SA8CuSHHLvPuvAorrANQ,Mercedes,39,"2010-02-26 00:00:00",8,3,1,2,4.29,0,0,0,0,0,0,0,1,1,0,0
29Oh2VSrju1Qz3qVZ13UMw,Elizabeth,97,"2011-04-24 00:00:00",7,0,1,0,2.79,0,1,0,0,0,1,0,0,0,0,0
29snpxOsSJtFbcgmMIX1FA,Lou,555,"2009-02-20 00:00:00",162,44,26,16,3.96,6,5,2,0,0,18,55,26,26,6,0
29_ROyCOyP_oCGYLsF94qQ,Hayley,116,"2011-01-03 00:00:00",822,2,276,2,3.2,1,0,0,0,0,12,80,7,7,1,0
2az25DRb5o_f0mY9U36Qcg,Kris,79,"2009-08-14 00:00:00",258,121,110,11,3.56,6,2,1,1,1,6,13,6,6,3,3
2Bf9CKiruj0iYXGb1CDk_w,Erin,25,"2011-06-18 00:00:00",14,3,3,0,2.64,0,1,0,0,0,0,1,0,0,0,0
2bfpsTEAuAsY93ELDBVr_A,Orly,117,"2014-05-31 00:00:00",0,0,0,4,3.48,6,1,0,1,0,1,0,1,1,2,1
2bpDONWWRGbTjsT6akeRrA,wane,211,"2008-08-13 00:00:00",16,11,7,4,3.5,1,2,0,1,0,5,2,3,3,0,0
2BVSjX0-XonYpEAKMRHocg,Jeannie,22,"2010-04-13 00:00:00",4,1,1,0,3.86,0,1,1,0,0,1,1,1,1,0,0
2C7OiKoA9Tqkt76siBbRYA,Nathan,207,"2011-07-18 00:00:00",2,3,2,9,3.81,14,6,2,2,0,14,12,20,20,26,1
2cGfrrm4fARPnO8O7_pbXg,Danika,158,"2013-01-01 00:00:00",314,78,9,9,3.14,22,3,1,3,0,27,24,32,32,7,3
2CZ4mxWHzYEQMGxJDpFH4w,H,47,"2010-08-27 00:00:00",21,4,0,0,3.43,0,0,1,0,0,1,2,0,0,0,0
2dbTm5EscZT4kso6x1V5BA,Erik,129,"2011-05-24 00:00:00",8,0,3,5,4.17,4,2,0,0,1,8,17,17,17,11,0
2DCGxF0017DD1AnZqcilRg,Anthony,31,"2011-11-29 00:00:00",11,1,5,1,4.1,9,0,0,0,0,3,6,21,21,2,0
2DECrukmumziXTBI20idTA,Ben,70,"2010-05-14 00:00:00",17,13,10,9,4,20,7,5,0,1,12,20,24,24,25,3
2dg0QkY_d4sG9gbsHsCvwQ,Huy,217,"2013-07-23 00:00:00",81,16,6,3,4.28,0,0,0,0,0,0,1,2,2,0,0
2E-F4XsX0VdPaQNfTx7gNA,Neil,38,"2015-02-25 00:00:00",0,0,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0
2E75lz6ud_KM8JxtWQ6q1g,Dave,40,"2011-09-26 00:00:00",2,1,3,0,3.57,1,0,0,0,0,1,0,0,0,0,0
2EmXMRaEsMxaA_uYHollaQ,Chris,658,"2006-11-28 00:00:00",220,37,40,20,3.5,16,5,0,0,3,29,29,10,10,9,4
2EoDMnaTeS82IRu5m4ATnA,Ramona,137,"2012-04-06 00:00:00",126,5,4,7,3.17,2,0,0,0,0,9,7,9,9,4,1
2es7AT3Q7tg1KGkUXXDTyg,Robo,63,"2007-05-09 00:00:00",62,46,43,11,3.25,3,1,1,1,0,4,6,3,3,3,0
2evZH-p6dVNqyB0V-wYT7Q,Tara,31,"2014-01-13 00:00:00",0,0,0,1,3.63,0,0,0,0,0,0,0,0,0,0,0
2EwlH2W4vXWqTAdUaZF6fA,Medea,26,"2012-06-25 00:00:00",1,0,0,0,4.35,0,0,0,0,0,0,1,0,0,1,0
2F3SCzQ7xHuDrKsbrBMq3g,Oakley,25,"2012-12-16 00:00:00",0,0,0,0,4.48,0,1,0,0,0,0,1,0,0,0,0
2G1CKCiag-DusnKNTifTWg,Steve,136,"2012-09-05 00:00:00",4,0,0,2,3.52,0,0,0,0,0,0,1,1,1,1,0
2H7eYfJ5gpkNowMCZcz6Eg,C,30,"2014-07-29 00:00:00",0,0,0,1,3.26,0,0,0,0,0,1,0,0,0,0,0
2HchhLgGj16aITZGVy0hqA,Yi,2705,"2008-01-12 00:00:00",315,514,68,304,3.67,201,49,41,26,42,127,202,417,417,198,50
2HiNttKgEkrwJQUTrL3Hxw,Madelaine,34,"2010-03-08 00:00:00",4,2,0,0,4.23,1,0,0,1,0,1,3,3,3,0,1
2IFx9n84MaKO6Hx_nI5OJg,Jenny,181,"2012-10-05 00:00:00",10,1,4,5,3.74,1,1,0,0,0,2,6,1,1,1,2
2iIokEKHRs3-e-RRxPYxkw,Alexandra,25,"2008-10-30 00:00:00",0,0,1,0,4.19,0,0,0,0,0,1,0,0,0,0,2
2j4FDQFkjGwjCREtUSJfsQ,Kenny,345,"2012-08-05 00:00:00",28,3,13,9,3.76,7,6,3,0,0,7,16,13,13,14,4
2ja8QmOw2jGx7rhwXipRSw,Matthew,24,"2014-05-27 00:00:00",0,0,0,0,4.46,0,0,0,0,0,0,1,1,1,0,0
2k572TaCgzRqUCC8Z7gdxA,Amanda,32,"2011-10-26 00:00:00",4,0,1,0,3.88,0,0,0,0,0,0,0,0,0,0,0
2K58nkDk7Cp9_dezPeJaSA,Tony,187,"2013-02-10 00:00:00",420,170,127,6,3.37,3,0,0,0,0,6,5,7,7,6,2
2k8OVAPxlXHsA5X6EIoQpQ,Samantha,133,"2010-11-25 00:00:00",1111,190,242,10,3.79,35,4,2,3,0,21,66,74,74,54,7
2KBZqCpU2WcrEORTqEXORA,Picky,30,"2015-02-04 00:00:00",1,1,0,0,4.2,0,0,0,0,0,0,0,1,1,0,0
2KKsLq7pIN0jpTbLjLsRxg,Bradley,58,"2011-11-13 00:00:00",46,20,19,2,4.1,2,0,2,0,0,2,1,12,12,1,0
2KqBkyV4JvoBggxdwp2kSQ,Peggy,248,"2012-07-15 00:00:00",83,64,69,26,3.82,10,0,4,5,0,7,26,16,16,5,3
2krGQJ6P0hm_s6NxA09IMw,Jayme,92,"2009-10-30 00:00:00",51,24,17,5,4.18,0,1,0,0,0,2,3,1,1,0,0
2KvMlfaeni_cqH7NPoKExQ,Alison,125,"2008-06-24 00:00:00",8,19,2,10,3.66,6,10,0,4,1,3,2,9,9,3,1
2kXT6y_4qQUC2MiKkJ3RAQ,Kayla,27,"2013-08-15 00:00:00",0,1,0,0,2.86,0,0,0,0,0,0,0,1,1,0,0
2L95Bgv7LuxHHdtRx51UIA,Pedro,35,"2010-04-29 00:00:00",1,0,1,3,3.53,0,0,0,0,0,0,0,2,2,0,0
2LLO9HbhgUULhctJpFSqJg,Scott,176,"2011-04-03 00:00:00",5,2,3,2,4.22,0,0,0,0,0,1,0,2,2,0,0
2LptcvhkcFyNXT_NZDPpaQ,Luca,90,"2009-06-18 00:00:00",0,0,0,5,4.15,4,1,1,0,0,1,4,1,1,5,0
2LQGF2SN0uBf8dKqY9tjMA,Cheryl,197,"2007-10-31 00:00:00",11,9,14,8,3.81,4,1,0,0,0,2,10,12,12,1,1
2lQP-Ss2cXN5l904ORG6KA,Claire,20,"2014-01-11 00:00:00",0,1,0,1,3.15,0,0,0,0,0,1,0,0,0,1,0
2mcYnDaixQWTX-gpix1pvQ,Ravi,277,"2007-09-13 00:00:00",21,4,2,6,3.51,0,0,0,0,0,0,3,1,1,0,1
2mjWeRItOCorM6ZYpgxEIA,Jesse,21,"2008-08-06 00:00:00",5,3,1,0,3.71,0,0,0,0,0,0,0,1,1,0,0
2MtL65B0hy5L41TFBRIdYg,Demetria,122,"2011-08-29 00:00:00",4,3,1,7,4.16,2,1,0,0,0,2,2,3,3,1,0
2nE0zU6y_F7gkwHi3yL6cQ,Erin,596,"2011-02-21 00:00:00",221,126,121,57,4.07,35,3,3,8,4,34,48,57,57,24,24
2ObGypunasuj3SbvSMcT8Q,W,42,"2015-01-11 00:00:00",0,0,0,0,4.12,0,0,0,0,0,0,0,1,1,0,0
2Od6rQYNvPUXQC2Go7vIqg,Catherine,823,"2007-08-22 00:00:00",65,23,13,14,3.58,3,1,1,0,0,6,10,5,5,5,1
2oHEWKVBYn9cOB1y3YIr5A,Scorcha,59,"2016-07-18 00:00:00",4,0,0,0,4.37,0,0,0,0,0,0,0,1,1,0,1
2oMbKmVwEldGiiarr2qmMg,Sandra,30,"2013-07-15 00:00:00",0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0
2OpbFwtYNa5mvzuhWIZwvQ,Clifford,367,"2010-01-29 00:00:00",476,466,474,19,3.86,22,5,3,1,4,19,79,38,38,36,4
2Pad0BV8Dd0vV_yszdMyPA,KING,76,"2009-02-14 00:00:00",0,1,0,7,4.39,3,1,0,0,1,1,2,7,7,2,0
2Pd17IlJVxekp-1fwdgl0Q,Michelle,22,"2012-03-10 00:00:00",16,0,0,2,3.58,1,0,0,0,0,0,0,2,2,0,0
2PrU5Tjmm3MWoY6CX3cNFw,Aaron,31,"2008-08-29 00:00:00",104,96,91,0,3.38,2,0,0,0,0,1,2,1,1,0,0
2Pw-Gp4ZQssfQHFn45DF5A,T,73,"2014-05-26 00:00:00",12,1,1,0,3.24,0,0,0,0,0,0,1,1,1,0,1
2Qfa3o72sq04_MCUxy3Shg,Emily,607,"2009-08-15 00:00:00",43,108,9,33,3.97,23,7,3,3,0,15,20,49,49,20,2
2QGCaB6wzoJzaJUPHWohQQ,Morgan,174,"2008-06-17 00:00:00",92,0,0,4,3.86,0,2,1,0,0,3,4,0,0,3,0
2qyjvU55tr6ExEHzV51bEw,Charlene,358,"2013-05-13 00:00:00",79,64,77,70,3.27,130,25,7,11,3,106,123,175,175,63,27
2r0HDGUfgamJ-m_-cPVitQ,Mark,35,"2009-07-22 00:00:00",4,0,0,1,3.05,0,0,0,0,0,0,1,0,0,1,1
2R4iPscZ6J56CmGGIRHbtg,Shara,30,"2012-12-26 00:00:00",0,0,0,1,3.52,0,0,0,0,0,0,2,0,0,0,0
2R7UrnP3zqZmFQ-zFmfxXg,"Bangner,",88,"2011-05-02 00:00:00",0,0,0,0,4.34,0,0,0,0,0,3,0,0,0,0,0
2reFZPgoFUcxPoLhe6o-Fw,Jessica,161,"2010-03-11 00:00:00",17,7,3,11,3.86,11,0,0,1,0,5,12,2,2,6,6
2SdgwxMf1ePB_l687yuyCg,Dave,68,"2011-09-05 00:00:00",0,0,0,1,4.46,0,2,0,0,0,0,2,1,1,0,0
2sKvON3YU5o59Z_N1vzsJw,Henry,366,"2010-09-29 00:00:00",220,70,66,21,3.53,18,3,2,1,0,15,30,19,19,19,6
2SLzz7CHvmVMhKuISyqKtQ,Storm,276,"2011-09-03 00:00:00",138,4,3,7,3.63,0,1,0,0,0,1,2,1,1,0,2
